time,value
0.0,7.0
0.0,885.0
0.0,883.0
0.006635427474975586,885.0
0.009129762649536133,887.0
0.009129762649536133,888.0
0.009129762649536133,887.0
0.015743017196655273,886.0
0.017093896865844727,886.0
0.017093896865844727,887.0
0.017093896865844727,889.0
0.02221393585205078,886.0
0.02371978759765625,885.0
0.025652408599853516,889.0
0.025652408599853516,887.0
0.02913808822631836,887.0
0.03248095512390137,886.0
0.03352618217468262,886.0
0.03352618217468262,886.0
0.03882193565368652,885.0
0.03882193565368652,885.0
0.04307365417480469,887.0
0.04514908790588379,886.0
0.04514908790588379,887.0
0.0490262508392334,889.0
0.05056476593017578,883.0
0.05251049995422363,884.0
0.05405139923095703,885.0
0.05405139923095703,886.0
0.05405139923095703,887.0
0.06068062782287598,885.0
0.06068062782287598,887.0
0.06630182266235352,887.0
0.06630182266235352,886.0
0.06893348693847656,887.0
0.07068634033203125,885.0
0.07068634033203125,889.0
0.07068634033203125,887.0
0.07068634033203125,884.0
0.07068634033203125,886.0
0.08089518547058105,887.0
0.08228445053100586,887.0
0.08347845077514648,887.0
0.08710312843322754,886.0
0.08710312843322754,886.0
0.09118533134460449,885.0
0.09180712699890137,887.0
0.09180712699890137,887.0
0.09180712699890137,887.0
0.09180712699890137,886.0
0.1005547046661377,887.0
0.10291409492492676,885.0
0.10291409492492676,886.0
0.10291409492492676,886.0
0.10291409492492676,890.0
0.11080169677734375,886.0
0.11080169677734375,886.0
0.11510658264160156,888.0
0.1156010627746582,888.0
0.11897540092468262,888.0
0.11897540092468262,886.0
0.11897540092468262,885.0
0.11897540092468262,887.0
0.12733101844787598,887.0
0.12733101844787598,886.0
0.12733101844787598,886.0
0.12733101844787598,889.0
0.12733101844787598,890.0
0.1378154754638672,889.0
0.1378154754638672,888.0
0.1409139633178711,890.0
0.1409139633178711,891.0
0.14510250091552734,889.0
0.14510250091552734,887.0
0.14510250091552734,887.0
0.14510250091552734,887.0
0.15182852745056152,889.0
0.15433931350708008,888.0
0.15433931350708008,888.0
0.15433931350708008,887.0
0.16001462936401367,889.0
0.16001462936401367,890.0
0.16001462936401367,890.0
0.16001462936401367,887.0
0.16001462936401367,890.0
0.1710069179534912,889.0
0.17209625244140625,890.0
0.17415404319763184,887.0
0.17415404319763184,889.0
0.17415404319763184,892.0
0.18070554733276367,892.0
0.18070554733276367,892.0
0.18070554733276367,891.0
0.18070554733276367,889.0
0.18070554733276367,892.0
0.19074225425720215,891.0
0.1915886402130127,892.0
0.19359779357910156,891.0
0.19560670852661133,891.0
0.19761419296264648,891.0
0.2011270523071289,891.0
0.20313620567321777,891.0
0.2051410675048828,892.0
0.20773625373840332,891.0
0.20850753784179688,892.0
0.2100684642791748,891.0
0.2100684642791748,892.0
0.2100684642791748,893.0
0.2100684642791748,893.0
0.21933913230895996,894.0
0.2208855152130127,895.0
0.2208855152130127,892.0
0.2208855152130127,890.0
0.22707152366638184,890.0
0.22707152366638184,896.0
0.22707152366638184,893.0
0.22707152366638184,891.0
0.23508787155151367,893.0
0.23611879348754883,896.0
0.23611879348754883,892.0
0.23611879348754883,893.0
0.23611879348754883,892.0
0.23611879348754883,895.0
0.2465038299560547,892.0
0.2465038299560547,895.0
0.2465038299560547,894.0
0.2465038299560547,894.0
0.2545788288116455,893.0
0.2576286792755127,894.0
0.2576286792755127,895.0
0.2576286792755127,894.0
0.2576286792755127,895.0
0.2576286792755127,896.0
0.2576286792755127,895.0
0.2679905891418457,895.0
0.2679905891418457,896.0
0.2679905891418457,892.0
0.2679905891418457,895.0
0.2679905891418457,894.0
0.278505802154541,895.0
0.278505802154541,895.0
0.278505802154541,894.0
0.278505802154541,894.0
0.278505802154541,894.0
0.28889012336730957,895.0
0.289794921875,895.0
0.289794921875,897.0
0.289794921875,895.0
0.289794921875,895.0
0.2997570037841797,895.0
0.2997570037841797,895.0
0.3032798767089844,896.0
0.3058149814605713,894.0
0.3058149814605713,892.0
0.3058149814605713,895.0
0.3111233711242676,894.0
0.31332850456237793,895.0
0.31520652770996094,896.0
0.31767940521240234,892.0
0.31767940521240234,894.0
0.3211026191711426,894.0
0.3211026191711426,896.0
0.3211026191711426,891.0
0.3211026191711426,893.0
0.3211026191711426,893.0
0.3312258720397949,894.0
0.3312258720397949,895.0
0.3336348533630371,895.0
0.3336348533630371,893.0
0.3336348533630371,893.0
0.34211063385009766,895.0
0.34211063385009766,895.0
0.3451380729675293,889.0
0.34728097915649414,893.0
0.34728097915649414,892.0
0.34728097915649414,895.0
0.3527212142944336,894.0
0.35521960258483887,892.0
0.357144832611084,891.0
0.357144832611084,893.0
0.357144832611084,893.0
