time,value
0.0,2010.0
0.0,2010.0
0.0,2009.0
0.008562803268432617,2009.0
0.010205745697021484,2010.0
0.012835025787353516,2009.0
0.014863252639770508,2009.0
0.01699995994567871,2010.0
0.01699995994567871,2010.0
0.01699995994567871,2008.0
0.01699995994567871,2010.0
0.01699995994567871,2009.0
0.0250699520111084,2009.0
0.0250699520111084,2009.0
0.0250699520111084,2010.0
0.03266191482543945,2009.0
0.03499960899353027,2009.0
0.03685355186462402,2008.0
0.03887033462524414,2009.0
0.04088544845581055,2010.0
0.04212617874145508,2009.0
0.04413342475891113,2010.0
0.053879737854003906,2009.0
0.053879737854003906,2009.0
0.053879737854003906,2010.0
0.053879737854003906,2009.0
0.053879737854003906,2009.0
0.0560297966003418,2010.0
0.05855822563171387,2009.0
0.06030559539794922,2009.0
0.06255793571472168,2009.0
0.06428980827331543,2008.0
0.06699991226196289,2009.0
0.06855964660644531,2009.0
0.0707845687866211,2009.0
0.07294821739196777,2009.0
0.0749657154083252,2009.0
0.0759744644165039,2007.0
0.07807040214538574,2010.0
0.0810704231262207,2011.0
0.0822746753692627,2009.0
0.08499979972839355,2008.0
0.08699941635131836,2009.0
0.08890390396118164,2009.0
0.09092044830322266,2009.0
0.09302830696105957,2010.0
0.09452056884765625,2010.0
0.0968623161315918,2009.0
0.09887957572937012,2010.0
0.10054445266723633,2009.0
0.10254597663879395,2009.0
0.10454916954040527,2009.0
0.10655689239501953,2009.0
0.10655689239501953,2009.0
0.10999870300292969,2010.0
0.10999870300292969,2009.0
0.10999870300292969,2010.0
0.10999870300292969,2009.0
0.10999870300292969,2010.0
0.12000346183776855,2009.0
0.12000346183776855,2009.0
0.12000346183776855,2009.0
0.12000346183776855,2009.0
0.12000346183776855,2009.0
0.12999367713928223,2009.0
0.1325690746307373,2010.0
0.1325690746307373,2010.0
0.1325690746307373,2010.0
0.1325690746307373,2010.0
0.1400160789489746,2009.0
0.1400160789489746,2009.0
0.1400160789489746,2009.0
0.1400160789489746,2009.0
0.1400160789489746,2009.0
0.15004658699035645,2009.0
0.15004658699035645,2009.0
0.15004658699035645,2010.0
0.15004658699035645,2008.0
0.15004658699035645,2010.0
0.16005778312683105,2009.0
0.16005778312683105,2009.0
0.16005778312683105,2009.0
0.16005778312683105,2010.0
0.16005778312683105,2009.0
0.17055535316467285,2009.0
0.17055535316467285,2009.0
0.17055535316467285,2010.0
0.17055535316467285,2008.0
0.17055535316467285,2009.0
0.18104767799377441,2009.0
0.18104767799377441,2011.0
0.18104767799377441,2009.0
0.18104767799377441,2009.0
0.18104767799377441,2009.0
0.18104767799377441,2009.0
0.19108819961547852,2010.0
0.19108819961547852,2009.0
0.19108819961547852,2009.0
0.19108819961547852,2011.0
0.19108819961547852,2009.0
0.20151567459106445,2009.0
0.20151567459106445,2009.0
0.20151567459106445,2011.0
0.20151567459106445,2010.0
0.20151567459106445,2010.0
0.2129983901977539,2009.0
0.21454286575317383,2010.0
0.21654820442199707,2009.0
0.21854138374328613,2010.0
0.22053933143615723,2010.0
0.22233057022094727,2009.0
0.22452974319458008,2010.0
0.22652673721313477,2009.0
0.22852587699890137,2009.0
0.2299947738647461,2011.0
0.2325141429901123,2010.0
0.2325141429901123,2010.0
0.2325141429901123,2009.0
0.2325141429901123,2009.0
0.2325141429901123,2009.0
0.24202752113342285,2009.0
0.24202752113342285,2008.0
0.24202752113342285,2010.0
0.2485198974609375,2009.0
0.2485198974609375,2010.0
0.2485198974609375,2009.0
0.2485198974609375,2010.0
0.2485198974609375,2010.0
0.258699893951416,2010.0
0.2599952220916748,2010.0
0.2599952220916748,2009.0
0.2599952220916748,2009.0
0.2599952220916748,2010.0
0.2690398693084717,2009.0
0.26999402046203613,2010.0
0.272960901260376,2010.0
0.27498650550842285,2010.0
0.27698516845703125,2009.0
0.2779848575592041,2010.0
0.28049230575561523,2009.0
0.28249192237854004,2009.0
0.28449201583862305,2009.0
0.28649234771728516,2009.0
0.28849291801452637,2010.0
0.2904977798461914,2009.0
0.2925288677215576,2011.0
0.2945261001586914,2010.0
0.2965378761291504,2010.0
0.2979309558868408,2009.0
0.300997257232666,2009.0
0.3029968738555908,2010.0
0.30500030517578125,2009.0
0.30699992179870605,2008.0
0.30899977684020996,2010.0
0.31100010871887207,2009.0
0.312999963760376,2010.0
0.3149998188018799,2009.0
0.3149998188018799,2010.0
0.3149998188018799,2011.0
0.3149998188018799,2009.0
0.3149998188018799,2007.0
0.32503199577331543,2009.0
0.3269965648651123,2010.0
0.3269965648651123,2010.0
0.3269965648651123,2010.0
0.3325357437133789,2009.0
0.3325357437133789,2008.0
0.33530735969543457,2009.0
0.33530735969543457,2010.0
0.33530735969543457,2009.0
0.33530735969543457,2009.0
0.33530735969543457,2010.0
0.34699583053588867,2009.0
0.3479321002960205,2010.0
0.3479321002960205,2008.0
0.3479321002960205,2009.0
0.3479321002960205,2010.0
0.35600781440734863,2010.0
0.35600781440734863,2010.0
0.35600781440734863,2007.0
0.35600781440734863,2009.0
0.35600781440734863,2009.0
0.366502046585083,2009.0
0.366502046585083,2009.0
0.366502046585083,2009.0
0.366502046585083,2010.0
0.366502046585083,2009.0
0.3770275115966797,2008.0
0.3789963722229004,2007.0
0.3809959888458252,2009.0
0.3809959888458252,2010.0
0.3809959888458252,2010.0
0.3869912624359131,2009.0
0.3869912624359131,2007.0
0.3869912624359131,2010.0
0.3869912624359131,2009.0
0.3869912624359131,2010.0
0.3968822956085205,2008.0
0.3968822956085205,2008.0
0.3968822956085205,2010.0
0.3968822956085205,2010.0
0.3968822956085205,2009.0
0.4068870544433594,2009.0
0.4068870544433594,2009.0
0.4109952449798584,2009.0
0.4109952449798584,2010.0
0.4109952449798584,2010.0
0.41701292991638184,2009.0
0.41863536834716797,2009.0
0.42003655433654785,2010.0
0.42212605476379395,2010.0
0.42212605476379395,2009.0
0.4262504577636719,2010.0
0.42875123023986816,2009.0
0.42875123023986816,2009.0
0.43286752700805664,2010.0
0.43286752700805664,2011.0
0.43286752700805664,2010.0
0.4389963150024414,2009.0
0.4409947395324707,2009.0
0.4409947395324707,2010.0
0.4409947395324707,2009.0
0.4409947395324707,2009.0
0.4481053352355957,2010.0
0.45099544525146484,2010.0
0.45099544525146484,2008.0
0.45099544525146484,2010.0
0.45099544525146484,2009.0
0.4575166702270508,2010.0
0.4575166702270508,2010.0
0.4575166702270508,2009.0
0.4575166702270508,2009.0
0.4575166702270508,2009.0
0.4689950942993164,2010.0
0.470994234085083,2009.0
0.470994234085083,2009.0
0.470994234085083,2009.0
0.470994234085083,2009.0
0.47899532318115234,2010.0
0.47899532318115234,2010.0
0.47899532318115234,2010.0
0.47899532318115234,2009.0
0.47899532318115234,2009.0
0.4888617992401123,2009.0
0.4888617992401123,2011.0
0.4888617992401123,2010.0
0.4888617992401123,2010.0
0.4888617992401123,2010.0
0.49892306327819824,2009.0
0.5009944438934326,2009.0
0.5009944438934326,2011.0
0.5009944438934326,2010.0
0.5009944438934326,2009.0
0.5090117454528809,2010.0
0.5109939575195312,2010.0
0.5109939575195312,2010.0
0.5109939575195312,2010.0
0.5109939575195312,2009.0
0.5109939575195312,2010.0
0.5209939479827881,2009.0
0.5209939479827881,2008.0
0.5209939479827881,2009.0
0.5209939479827881,2010.0
0.5209939479827881,2010.0
0.5300137996673584,2009.0
0.5328240394592285,2009.0
0.5328240394592285,2010.0
0.5328240394592285,2009.0
0.5328240394592285,2009.0
0.5403916835784912,2009.0
0.5403916835784912,2008.0
0.5403916835784912,2009.0
0.5403916835784912,2009.0
0.5403916835784912,2010.0
0.5508484840393066,2010.0
0.5508484840393066,2010.0
0.5508484840393066,2009.0
0.5508484840393066,2008.0
0.5508484840393066,2009.0
0.5508484840393066,2009.0
0.5611326694488525,2009.0
0.5631368160247803,2009.0
0.5631368160247803,2010.0
0.5631368160247803,2009.0
0.5631368160247803,2009.0
0.5715103149414062,2009.0
0.5715103149414062,2009.0
0.5715103149414062,2010.0
0.5715103149414062,2009.0
0.5715103149414062,2009.0
0.5817711353302002,2010.0
0.5849933624267578,2009.0
0.5849933624267578,2009.0
0.5849933624267578,2010.0
0.5849933624267578,2009.0
0.5918684005737305,2010.0
0.5918684005737305,2010.0
0.5918684005737305,2010.0
0.5918684005737305,2010.0
0.5918684005737305,2009.0
0.6031031608581543,2009.0
0.604802131652832,2009.0
0.606464147567749,2010.0
0.6084825992584229,2009.0
0.6104824542999268,2010.0
0.6129930019378662,2010.0
0.614992618560791,2009.0
0.6165616512298584,2009.0
0.618781328201294,2009.0
0.6209409236907959,2009.0
0.6223492622375488,2009.0
0.624993085861206,2009.0
0.6254937648773193,2009.0
0.6254937648773193,2009.0
0.6254937648773193,2009.0
0.6329426765441895,2010.0
0.6349506378173828,2010.0
0.6369485855102539,2010.0
0.6389486789703369,2010.0
0.6409485340118408,2009.0
0.6430113315582275,2009.0
0.6450366973876953,2009.0
0.6469085216522217,2011.0
0.6489162445068359,2010.0
0.6501204967498779,2009.0
0.6521198749542236,2010.0
0.6541197299957275,2009.0
0.6561195850372314,2010.0
0.6581201553344727,2009.0
0.6601195335388184,2010.0
0.6621193885803223,2010.0
0.6649925708770752,2010.0
0.6669831275939941,2008.0
0.6689920425415039,2011.0
0.6689920425415039,2009.0
0.6689920425415039,2011.0
0.6735119819641113,2011.0
0.6760597229003906,2009.0
0.6760597229003906,2009.0
0.6760597229003906,2010.0
0.6760597229003906,2009.0
0.6760597229003906,2009.0
0.6861498355865479,2010.0
0.6861498355865479,2010.0
0.6861498355865479,2009.0
0.6861498355865479,2009.0
0.6861498355865479,2009.0
0.6965532302856445,2009.0
0.6965532302856445,2009.0
0.6965532302856445,2010.0
0.6965532302856445,2009.0
0.6965532302856445,2008.0
0.7070319652557373,2009.0
0.7070319652557373,2009.0
0.7070319652557373,2009.0
0.7070319652557373,2009.0
0.7070319652557373,2008.0
0.7170748710632324,2009.0
0.7182679176330566,2010.0
0.7203130722045898,2009.0
0.7223122119903564,2010.0
0.7243130207061768,2009.0
0.7263131141662598,2009.0
0.728992223739624,2009.0
0.7309904098510742,2008.0
0.7328565120697021,2011.0
0.7349905967712402,2009.0
0.7369942665100098,2009.0
0.7389938831329346,2011.0
0.7409937381744385,2009.0
0.7429940700531006,2009.0
0.7449939250946045,2010.0
0.7469940185546875,2009.0
0.7489113807678223,2009.0
0.7489113807678223,2010.0
0.7489113807678223,2009.0
0.7489113807678223,2010.0
0.7489113807678223,2010.0
0.7589912414550781,2010.0
0.7609908580780029,2009.0
0.7609908580780029,2010.0
0.7609908580780029,2009.0
0.7609908580780029,2009.0
0.7689900398254395,2009.0
0.7699177265167236,2010.0
0.7718276977539062,2007.0
0.7737894058227539,2011.0
0.7758069038391113,2009.0
0.7784507274627686,2011.0
0.7798755168914795,2009.0
0.7818424701690674,2007.0
0.7818424701690674,2009.0
0.785944938659668,2009.0
0.789093017578125,2009.0
0.789980411529541,2009.0
0.789980411529541,2009.0
0.7938318252563477,2010.0
0.7958717346191406,2010.0
0.7988564968109131,2009.0
0.800194263458252,2010.0
0.8021993637084961,2010.0
0.8042328357696533,2011.0
0.8070693016052246,2009.0
0.8090071678161621,2010.0
0.8110063076019287,2008.0
0.8130114078521729,2010.0
0.8150112628936768,2011.0
0.8160140514373779,2011.0
0.8182971477508545,2010.0
0.8202991485595703,2009.0
0.8222999572753906,2009.0
0.8242769241333008,2009.0
0.8262889385223389,2010.0
0.8282885551452637,2009.0
0.830291748046875,2007.0
0.8330278396606445,2010.0
0.834038257598877,2010.0
0.834038257598877,2010.0
0.834038257598877,2008.0
0.834038257598877,2010.0
0.834038257598877,2011.0
0.8443591594696045,2010.0
0.8443591594696045,2009.0
0.8443591594696045,2008.0
0.8443591594696045,2009.0
0.8443591594696045,2011.0
0.8548011779785156,2011.0
0.8548011779785156,2009.0
0.8590109348297119,2008.0
0.8610060214996338,2009.0
0.8610060214996338,2009.0
0.8649888038635254,2010.0
0.8649888038635254,2009.0
0.8649888038635254,2009.0
0.8649888038635254,2010.0
0.8649888038635254,2009.0
0.8649888038635254,2009.0
0.8769888877868652,2010.0
0.877913236618042,2010.0
0.8798365592956543,2009.0
0.8817811012268066,2008.0
0.8839242458343506,2009.0
0.8858339786529541,2009.0
0.8878445625305176,2009.0
0.8898565769195557,2009.0
0.8918557167053223,2009.0
0.8938274383544922,2010.0
0.8963339328765869,2009.0
0.8971600532531738,2010.0
0.8971600532531738,2009.0
0.9019007682800293,2009.0
0.9038331508636475,2009.0
0.9068067073822021,2009.0
0.9090430736541748,2009.0
0.9110050201416016,2010.0
0.9110050201416016,2010.0
0.9110050201416016,2010.0
0.9169201850891113,2009.0
0.9169201850891113,2010.0
0.9169201850891113,2009.0
0.9169201850891113,2009.0
0.9169201850891113,2009.0
0.9169201850891113,2009.0
0.928987979888916,2009.0
0.9309873580932617,2008.0
0.932990312576294,2010.0
0.932990312576294,2009.0
0.932990312576294,2009.0
0.9389879703521729,2009.0
0.9409875869750977,2010.0
0.9409875869750977,2009.0
0.9409875869750977,2009.0
0.9409875869750977,2009.0
0.9479012489318848,2008.0
0.9479012489318848,2009.0
0.9479012489318848,2009.0
0.9479012489318848,2010.0
0.9479012489318848,2010.0
0.958989143371582,2010.0
0.9609873294830322,2009.0
0.9609873294830322,2010.0
0.9609873294830322,2009.0
