time,value
0.0,2009.0
0.0030176639556884766,2009.0
0.0030176639556884766,2008.0
0.0030176639556884766,2009.0
0.01041269302368164,2009.0
0.012809991836547852,2008.0
0.014814376831054688,2008.0
0.016814470291137695,2008.0
0.01881718635559082,2008.0
0.020190715789794922,2008.0
0.022697925567626953,2009.0
0.02474522590637207,2010.0
0.026787281036376953,2009.0
0.026787281036376953,2007.0
0.029651165008544922,2010.0
0.03243398666381836,2009.0
0.034442901611328125,2009.0
0.03644227981567383,2008.0
0.03776884078979492,2009.0
0.03776884078979492,2008.0
0.04871082305908203,2008.0
0.04914212226867676,2010.0
0.04914212226867676,2009.0
0.04914212226867676,2007.0
0.05015230178833008,2009.0
0.05115246772766113,2009.0
0.05380988121032715,2009.0
0.0556492805480957,2008.0
0.0556492805480957,2009.0
0.06082558631896973,2009.0
0.061810970306396484,2009.0
0.061810970306396484,2008.0
0.06685924530029297,2009.0
0.06868743896484375,2009.0
0.06868743896484375,2008.0
0.06868743896484375,2009.0
0.06868743896484375,2009.0
0.06868743896484375,2009.0
0.07796597480773926,2008.0
0.08080935478210449,2008.0
0.08256316184997559,2009.0
0.0841059684753418,2009.0
0.0841059684753418,2008.0
0.0841059684753418,2007.0
0.0841059684753418,2009.0
0.0841059684753418,2010.0
0.09388446807861328,2009.0
0.09388446807861328,2009.0
0.09388446807861328,2008.0
0.10022211074829102,2009.0
0.10222172737121582,2008.0
0.10411381721496582,2009.0
0.10411381721496582,2009.0
0.10411381721496582,2009.0
0.10411381721496582,2009.0
0.10411381721496582,2009.0
0.11334013938903809,2009.0
0.11594104766845703,2009.0
0.11773300170898438,2010.0
0.12080740928649902,2008.0
0.1217031478881836,2009.0
0.1217031478881836,2009.0
0.1217031478881836,2007.0
0.1273961067199707,2009.0
0.1273961067199707,2010.0
0.13259410858154297,2009.0
0.13416790962219238,2009.0
0.13416790962219238,2009.0
0.13416790962219238,2008.0
0.13416790962219238,2009.0
0.13416790962219238,2008.0
0.1446363925933838,2007.0
0.1446363925933838,2008.0
0.1446363925933838,2008.0
0.1503429412841797,2008.0
0.1524949073791504,2010.0
0.1524949073791504,2009.0
0.1550428867340088,2008.0
0.1550428867340088,2008.0
0.1608138084411621,2009.0
0.1616523265838623,2008.0
0.1616523265838623,2008.0
0.1661241054534912,2009.0
0.16781854629516602,2008.0
0.16781854629516602,2009.0
0.16781854629516602,2010.0
0.16781854629516602,2009.0
0.16781854629516602,2009.0
0.17880749702453613,2008.0
0.18056488037109375,2009.0
0.18268203735351562,2009.0
0.18415284156799316,2007.0
0.18415284156799316,2008.0
0.18415284156799316,2009.0
0.18415284156799316,2009.0
0.18415284156799316,2009.0
0.19416022300720215,2010.0
0.19416022300720215,2010.0
0.19416022300720215,2009.0
0.20081639289855957,2008.0
0.20081639289855957,2009.0
0.20467066764831543,2008.0
0.20467066764831543,2009.0
0.20467066764831543,2008.0
0.2108323574066162,2010.0
0.21280837059020996,2009.0
0.21280837059020996,2010.0
0.2160801887512207,2009.0
0.21790599822998047,2010.0
0.22080683708190918,2007.0
0.22080683708190918,2009.0
0.22080683708190918,2009.0
0.22080683708190918,2008.0
0.22733259201049805,2009.0
0.22733259201049805,2008.0
0.23285174369812012,2009.0
0.23447418212890625,2009.0
0.23447418212890625,2009.0
0.23447418212890625,2008.0
0.23447418212890625,2009.0
0.23447418212890625,2009.0
0.24390172958374023,2009.0
0.24490690231323242,2009.0
0.24490690231323242,2009.0
0.25057554244995117,2009.0
0.25257325172424316,2008.0
0.2531318664550781,2007.0
0.25504183769226074,2009.0
0.25504183769226074,2009.0
0.25504183769226074,2008.0
0.25504183769226074,2008.0
0.26288866996765137,2010.0
0.26618432998657227,2008.0
0.26764726638793945,2008.0
0.27080774307250977,2008.0
0.27080774307250977,2009.0
0.27080774307250977,2009.0
0.27080774307250977,2009.0
0.27733469009399414,2009.0
0.27733469009399414,2008.0
0.27733469009399414,2009.0
0.28441286087036133,2009.0
0.28441286087036133,2009.0
0.28441286087036133,2009.0
0.28441286087036133,2007.0
0.28441286087036133,2009.0
0.2948799133300781,2008.0
0.29636406898498535,2008.0
0.29836559295654297,2006.0
0.30062127113342285,2007.0
0.3013145923614502,2009.0
0.30375099182128906,2009.0
0.30375099182128906,2008.0
0.3076605796813965,2008.0
0.31064939498901367,2008.0
0.31064939498901367,2010.0
0.3143801689147949,2009.0
0.31638097763061523,2009.0
0.318131685256958,2008.0
0.3208119869232178,2010.0
0.32237982749938965,2010.0
0.3236527442932129,2009.0
0.3256363868713379,2009.0
0.3277409076690674,2009.0
0.33037233352661133,2009.0
0.33037233352661133,2009.0
0.33416175842285156,2009.0
0.3350863456726074,2007.0
0.33881163597106934,2009.0
0.3407173156738281,2009.0
0.3407173156738281,2010.0
0.3444986343383789,2009.0
0.3455045223236084,2009.0
0.3455045223236084,2007.0
0.35083460807800293,2008.0
0.3513782024383545,2010.0
0.3513782024383545,2009.0
0.35492587089538574,2010.0
0.35492587089538574,2009.0
0.35492587089538574,2008.0
0.3616976737976074,2008.0
0.3643660545349121,2009.0
0.36649656295776367,2008.0
0.3679661750793457,2009.0
0.3679661750793457,2009.0
0.3679661750793457,2008.0
0.3679661750793457,2009.0
0.3756561279296875,2010.0
0.37880706787109375,2008.0
0.38080430030822754,2009.0
0.38080430030822754,2010.0
0.3845479488372803,2007.0
0.3845479488372803,2009.0
0.3845479488372803,2008.0
0.3845479488372803,2009.0
0.3845479488372803,2009.0
0.39487648010253906,2009.0
0.39487648010253906,2009.0
0.39487648010253906,2009.0
